x,y,std
10,65.33538461538463,1.0508446870080366
50,81.65846153846154,0.3415107403857397
100,83.61538461538461,0.5671896878574525
150,84.15384615384616,0.5967961800090333
250,84.61846153846155,0.510936024666272
400,84.50153846153847,0.6853392888404994
800,84.52153846153847,0.43760780582158
