epoch,train_error,train_accuracy,average_weight_update,valid_error,valid_accuracy,test_accuracy
1,0.4645273353708875,0.06153846153846154,-41.69901103144147,0.4269714326486424,27.784615384615385,
2,0.40907326163813706,0.09230769230769231,-28.227068508994694,0.39670049367154964,34.4,
3,0.3858001902062198,0.1076923076923077,-19.108976502336564,0.38266234791694226,36.89230769230769,
4,0.3670149988318862,0.11794871794871795,-12.934033235648847,0.362190512903607,41.90769230769231,
5,0.3460773776049714,0.08205128205128205,-8.75296189303857,0.3469597059498837,45.292307692307695,
6,0.33092747381976456,0.13846153846153847,-5.926294509179478,0.3376834281474494,47.56923076923077,
7,0.31614149666618374,0.15384615384615385,-4.009997337575721,0.3147481051146907,55.16923076923077,
8,0.2950639881001175,0.15897435897435896,-2.713685690358939,0.30200824484574973,57.0,
9,0.2814570124659458,0.15897435897435896,-1.8394787969575948,0.28509583717162823,60.53846153846154,
10,0.266737788779246,0.16923076923076924,-1.2447802032278656,0.2760719907434855,61.87692307692308,
11,0.25841696641902695,0.14358974358974358,-0.8431300939713033,0.27081665836064783,62.41538461538462,
12,0.25178436664656495,0.1794871794871795,-0.5728730019654988,0.26565171035016905,63.323076923076925,
13,0.24641241916646603,0.15384615384615385,-0.38875158031374035,0.26019484080742333,64.13846153846154,
14,0.24198014170618007,0.1794871794871795,-0.26501292544974286,0.2568323710314458,65.33846153846154,
15,0.2330995464064112,0.20512820512820512,-0.17976906887741653,0.24674603060697292,67.47692307692307,
16,0.22363731542360618,0.22564102564102564,-0.12165054133115329,0.24105021820490696,68.43076923076923,
17,0.2173744824432221,0.1641025641025641,-0.0832289252256524,0.23519399781917905,69.1076923076923,
18,0.2125815735178753,0.19487179487179487,-0.05820963963942476,0.23098617596415072,70.35384615384615,
19,0.20840666339558725,0.18974358974358974,-0.039217033038748836,0.22953449310966384,70.15384615384616,
20,0.20449905455843098,0.1794871794871795,-0.02856733787986584,0.22712275968352053,70.44615384615385,
21,0.20128136561372667,0.21025641025641026,-0.01834500142538622,0.22216996692655602,71.86153846153846,
22,0.1984449708481033,0.19487179487179487,-0.013636442905803993,0.22008411810792003,72.04615384615384,
23,0.19606071805038572,0.20512820512820512,-0.012431211275744952,0.2206935791901824,72.06153846153846,
24,0.19375937822520736,0.20512820512820512,-0.007305543915421099,0.2184382353349049,72.53846153846153,
25,0.1913215462246171,0.19487179487179487,-0.006480184787572876,0.2181712145340251,72.50769230769231,
26,0.18943036985453499,0.20512820512820512,-0.004798673646413926,0.2149935479459088,73.0,
27,0.18754070488529614,0.20512820512820512,-0.002067190394990241,0.2138586441741512,73.33846153846154,
28,0.18560149879776644,0.2205128205128205,-0.003664112859938515,0.2098017697067678,74.2,
29,0.1794897885087734,0.18461538461538463,-0.0033126235373200025,0.20228173953932016,76.03076923076924,
30,0.1753311140164321,0.20512820512820512,-0.0008760073211216378,0.20084902929610024,76.44615384615385,
31,0.1724708147833938,0.21025641025641026,-0.002182549071903453,0.20024630364402493,76.26153846153846,
32,0.1698231637668639,0.20512820512820512,-0.0018129992832439303,0.19902137730641956,76.13846153846154,
33,0.168042368747179,0.2153846153846154,-0.0035217759579495005,0.1975823144494601,76.6,
34,0.16654981866385485,0.21025641025641026,-0.0008244256053171656,0.1950982558405136,77.16923076923077,
35,0.1650131300784907,0.2153846153846154,-0.0004974966410751348,0.19478926811989536,77.23076923076923,
36,0.16344822461973607,0.20512820512820512,-0.002136890466212998,0.19352242943009754,77.12307692307692,
37,0.16228277983655373,0.2153846153846154,-0.001568415189985438,0.19446579112493834,77.46153846153847,
38,0.16090522944213811,0.2,-0.0014835397859113803,0.19237934803193893,77.4,
39,0.15964238254487512,0.22564102564102564,-0.0006889396678015308,0.19243305291028373,77.55384615384615,
40,0.15851255530897349,0.21025641025641026,-0.0013786607669862968,0.19223637611100275,77.36923076923077,
41,0.15764974264569037,0.21025641025641026,-0.001895939979442893,0.19041306944570136,77.73846153846154,
42,0.15649961039370386,0.22564102564102564,-0.002656861650434201,0.1921018389206452,77.44615384615385,
43,0.15545664848978125,0.18974358974358974,-0.000812747757325178,0.18904621664077753,77.87692307692308,
44,0.1544966461925654,0.20512820512820512,-0.0009647521759252808,0.19085052216806525,77.61538461538461,
45,0.15364165312340347,0.21025641025641026,-0.0003578430983819396,0.18928972259491667,77.93846153846154,
46,0.15281679968808856,0.24102564102564103,-0.0031853364726748333,0.18784914710251058,77.56923076923077,
47,0.15163890966064006,0.19487179487179487,-0.00313607789597069,0.1912054632829753,77.6,
48,0.15083286976697888,0.21025641025641026,-0.0008642122211401678,0.18836365222370421,77.6,
49,0.15020093872487264,0.2,-0.00270804958879301,0.18942051100902416,77.78461538461538,
50,0.14927728512801655,0.2153846153846154,-0.0024426584447264175,0.18790028923749505,77.86153846153846,
51,0.14849473554204118,0.2,-0.0019880469957086026,0.18833729570896196,77.9076923076923,
52,0.14771108049730364,0.23076923076923078,-0.00226907570088371,0.18839260514811423,78.2,
53,0.14702642691119908,0.2205128205128205,-0.0030201733025573938,0.18630264747814657,78.0,
54,0.14651243929188637,0.20512820512820512,-0.002086136346161174,0.1862137779699663,77.87692307692308,
55,0.1455781669916183,0.2358974358974359,-0.001625825548769052,0.18538193642002485,77.8923076923077,
56,0.14485092450848674,0.22564102564102564,-0.0016036321751920586,0.18740300106214114,77.83076923076923,
57,0.14426398470021956,0.21025641025641026,-0.0017254759375875633,0.18493944998407977,78.12307692307692,
58,0.14339955235991267,0.2205128205128205,-0.0021652541033835944,0.18493068110213048,78.67692307692307,
59,0.14277057111814953,0.18974358974358974,-0.0005188547501697011,0.18809811279218555,77.64615384615385,
60,0.14235383304891275,0.2,-0.0015815850707632977,0.18491603887741767,78.3076923076923,
61,0.14154237472636738,0.22564102564102564,-0.0023743005426405664,0.1849600362379802,78.33846153846154,
62,0.1410594183793722,0.2358974358974359,-0.0011482164379939643,0.187319064633965,78.06153846153846,
63,0.1403856441600811,0.22564102564102564,-0.003872229480137361,0.18674871807271784,78.2,
64,0.13971822375392687,0.2,-0.0017750746096144576,0.18244685247192421,78.6923076923077,
65,0.13944148092978614,0.21025641025641026,-0.002836016577312664,0.18449708565170972,78.43076923076923,
66,0.13846279752639556,0.22564102564102564,-0.0028865431537776066,0.1879356786303182,78.12307692307692,
67,0.13822305347217126,0.2153846153846154,-0.0014909943944268974,0.18566643185974122,78.15384615384616,
68,0.13778299645280662,0.2205128205128205,-0.0001772421798875777,0.18376624486968568,78.47692307692307,
69,0.1371028383641957,0.2153846153846154,-0.003053215672359191,0.18394089437785338,78.52307692307693,
70,0.13676013422032277,0.2205128205128205,-0.0007111247434337211,0.1846827152448028,78.36923076923077,
71,0.13631432775886154,0.2153846153846154,-0.0011721855645483834,0.18248897978472634,78.84615384615384,
72,0.1359466673727681,0.22564102564102564,-0.001930559485671314,0.186751223480291,78.75384615384615,
73,0.13526411692490112,0.2205128205128205,-0.0029530112635736735,0.18538227441937552,78.8923076923077,
74,0.13471116425269578,0.2,-0.0024134598396999968,0.18514338525967952,78.44615384615385,
75,0.13457849800253177,0.19487179487179487,-0.002276149324690806,0.18401547519466666,78.72307692307692,
76,0.13383132718514712,0.21025641025641026,-0.001070805818867316,0.1845600747170135,78.6923076923077,
77,0.13372779731779252,0.2,-0.0018201935123089718,0.18427550083647987,78.49230769230769,
78,0.13317887501263515,0.22564102564102564,-0.0028356955749463363,0.18340580182778163,78.86153846153846,
79,0.13267332070290105,0.23076923076923078,-0.001461114674008439,0.18377645246731886,78.63076923076923,
80,0.13238910320526956,0.24615384615384617,-0.0017642765107395656,0.18359080556328486,78.8,
81,0.13152188556379446,0.20512820512820512,-0.002416688635966748,0.18199882882314075,78.95384615384616,
82,0.13140811943538386,0.2358974358974359,-0.00011093916426323176,0.18343455839783523,79.0,
83,0.1310649521708362,0.21025641025641026,-0.0007051610341554046,0.183133671419157,78.95384615384616,
84,0.13051934458514544,0.23076923076923078,-0.0013920498908312764,0.1833227360336404,78.95384615384616,
85,0.13047107441815406,0.2205128205128205,-0.0005380968896087991,0.18351469944738424,79.07692307692308,
86,0.12988594703259013,0.2,-0.0014978895761515632,0.18452762186754193,78.86153846153846,
87,0.1295513090441769,0.22564102564102564,-0.000721021103569368,0.1820779773733677,79.2,
88,0.12928531733989707,0.23076923076923078,-0.0015710739307223712,0.18332713324204852,78.84615384615384,
89,0.12882688426807795,0.2205128205128205,-0.0015296303060437443,0.18226079396883943,79.26153846153846,
90,0.12839273605455068,0.2,-0.000770239861195502,0.18177460777183366,78.83076923076923,
91,0.1280176673937866,0.2153846153846154,-0.0012581348532812746,0.1822597485195476,79.2,
92,0.12772040174934848,0.22564102564102564,-0.0009176959744074142,0.1844176750585315,78.72307692307692,
93,0.12711272355575834,0.21025641025641026,-0.0027008946404522803,0.18229760027813524,78.78461538461538,
94,0.1271894202647896,0.2205128205128205,-0.003275019807557222,0.18339581088652704,78.96923076923076,
95,0.12665077036705233,0.2358974358974359,-0.0024423153145733175,0.18223097602847266,79.32307692307693,
96,0.12656772263019977,0.21025641025641026,-0.0020900286133070977,0.18296937577126868,79.35384615384615,
97,0.12604576705775594,0.2358974358974359,-0.0025803357409821363,0.18394707416054903,78.84615384615384,
98,0.12594174116679938,0.2,-0.0017572950772807476,0.1844598429826665,78.75384615384615,
99,0.12546146316829676,0.2205128205128205,-0.001382221052058765,0.1830131500014642,79.23076923076923,
100,0.1250028812513232,0.23076923076923078,-0.00253876058208329,0.18159263339099974,79.46153846153847,
101,0.12483995259904176,0.23076923076923078,-0.0016019688721723606,0.18243616227744286,79.2,
102,0.12439452924904151,0.22564102564102564,-0.0013821338956434572,0.18305439395955786,78.92307692307692,
103,0.1241680869483668,0.22564102564102564,-0.001974456417949644,0.18141010933902935,79.0923076923077,
104,0.12387720813460287,0.21025641025641026,-0.0028333483348191345,0.1813718541638413,79.07692307692308,
105,0.12354823912375024,0.22564102564102564,-0.00041022344663877146,0.18200900144830368,79.24615384615385,
